RAID00235939,hsa-miR-33a-5p,miRNA,MIMAT0000091,Homo sapiens,LIN28A,protein,79727,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00245922,hsa-miR-21-5p,miRNA,MIMAT0000076,Homo sapiens,RTCB,protein,51493,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00249512,hsa-miR-221-3p,miRNA,MIMAT0000278,Homo sapiens,ZFP36,protein,7538,Homo sapiens,RIP (RNA Immunoprecipitation)//Western Blot//Reporter Assay//RT-PCR,RAID,20435889,0.982
RAID00249700,hsa-miR-22-3p,miRNA,MIMAT0000077,Homo sapiens,DGCR8,protein,54487,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00251006,hsa-miR-186-5p,miRNA,MIMAT0000456,Homo sapiens,U2AF2,protein,11338,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00253624,hsa-miR-221-3p,miRNA,MIMAT0000278,Homo sapiens,EIF4A3,protein,9775,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00253795,hsa-miR-34c-5p,miRNA,MIMAT0000686,Homo sapiens,LIN28A,protein,79727,Homo sapiens,CLIP,NPInter,22959275,0.5483
RAID00254424,hsa-miR-29b-3p,miRNA,MIMAT0000100,Homo sapiens,CDK6,protein,1021,Homo sapiens,Reporter Assay//RT-PCR//Western Blot,RAID,20086245,0.9526
RAID00259385,hsa-miR-4453,miRNA,MIMAT0018975,Homo sapiens,EIF4A3,protein,9775,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00260683,hsa-miR-584-5p,miRNA,MIMAT0003249,Homo sapiens,HNRNPA1,protein,3178,Homo sapiens,IP (immunoprecipitation)//RT-PCR,RAID,26494299,0.8808
RAID00263981,hsa-mir-135a-2,miRNA,MI0000453,Homo sapiens,FUS,protein,2521,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00264800,hsa-miR-30a-5p,miRNA,MIMAT0000087,Homo sapiens,PTBP1,protein,5725,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00265627,hsa-miR-298,miRNA,MIMAT0004901,Homo sapiens,DGCR8,protein,54487,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00268770,hsa-miR-582-5p,miRNA,MIMAT0003247,Homo sapiens,EIF4A3,protein,9775,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00269912,hsa-miR-3652,miRNA,MIMAT0018072,Homo sapiens,UPF1,protein,5976,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00270623,hsa-miR-615-5p,miRNA,MIMAT0004804,Homo sapiens,LIN28A,protein,79727,Homo sapiens,CLIP,NPInter,22959275,0.5483
RAID00270895,hsa-miR-106b-5p,miRNA,MIMAT0000680,Homo sapiens,FMR1,protein,2332,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00273061,hsa-miR-210-3p,miRNA,MIMAT0000267,Homo sapiens,LIN28A,protein,79727,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00278777,hsa-miR-93-5p,miRNA,MIMAT0000093,Homo sapiens,FMR1,protein,2332,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00281689,hsa-miR-503-5p,miRNA,MIMAT0002874,Homo sapiens,LIN28A,protein,79727,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00284698,hsa-miR-375,miRNA,MIMAT0000728,Homo sapiens,FXR1,protein,8087,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00290273,hsa-miR-3609,miRNA,MIMAT0017986,Homo sapiens,QKI,protein,9444,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00292401,hsa-miR-320a,miRNA,MIMAT0000510,Homo sapiens,FMR1,protein,2332,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00292867,mmu-miR-125b-5p,miRNA,MIMAT0000136,Mus musculus,Tial1,protein,21843,Mus musculus,RIP (RNA Immunoprecipitation)//Western Blot//Reporter Assay//RT-PCR,RAID,20435889,0.982
RAID00298424,hsa-miR-564,miRNA,MIMAT0003228,Homo sapiens,IGF2BP1,protein,10642,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00300409,hsa-miR-663a,miRNA,MIMAT0003326,Homo sapiens,RTCB,protein,51493,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00303666,hsa-miR-301a-3p,miRNA,MIMAT0000688,Homo sapiens,FMR1,protein,2332,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00304295,hsa-miR-27a-3p,miRNA,MIMAT0000084,Homo sapiens,TIAL1,protein,7073,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00304686,hsa-miR-22-3p,miRNA,MIMAT0000077,Homo sapiens,FMR1,protein,2332,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00308819,hsa-miR-93-5p,miRNA,MIMAT0000093,Homo sapiens,TIAL1,protein,7073,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00312709,hsa-miR-3609,miRNA,MIMAT0017986,Homo sapiens,EIF4A3,protein,9775,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00315438,hsa-miR-222-3p,miRNA,MIMAT0000279,Homo sapiens,EIF4A3,protein,9775,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00324797,hsa-miR-301b-3p,miRNA,MIMAT0004958,Homo sapiens,NCBP3,protein,55421,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00325079,hsa-miR-4517,miRNA,MIMAT0019054,Homo sapiens,U2AF2,protein,11338,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00327735,hsa-miR-199b-5p,miRNA,MIMAT0000263,Homo sapiens,LIN28A,protein,79727,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00329505,hsa-miR-3609,miRNA,MIMAT0017986,Homo sapiens,FUS,protein,2521,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00330666,hsa-miR-103a-2-5p,miRNA,MIMAT0009196,Homo sapiens,LIN28A,protein,79727,Homo sapiens,CLIP,NPInter,22959275,0.5483
RAID00333745,hsa-miR-28-5p,miRNA,MIMAT0000085,Homo sapiens,LIN28A,protein,79727,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00336425,hsa-miR-1307-3p,miRNA,MIMAT0005951,Homo sapiens,FMR1,protein,2332,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00345981,hsa-miR-224-5p,miRNA,MIMAT0000281,Homo sapiens,DGCR8,protein,54487,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00347366,hsa-miR-125a-5p,miRNA,MIMAT0000443,Homo sapiens,RTCB,protein,51493,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00349810,hsa-miR-34c-5p,miRNA,MIMAT0000686,Homo sapiens,FUS,protein,2521,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00355827,hsa-miR-454-3p,miRNA,MIMAT0003885,Homo sapiens,FMR1,protein,2332,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00357016,hsa-miR-30e-5p,miRNA,MIMAT0000692,Homo sapiens,EIF4A3,protein,9775,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00361905,mmu-miR-93-5p,miRNA,MIMAT0000540,Mus musculus,Fus,protein,233908,Mus musculus,CLIP-seq,starBase,None,0.5483
RAID00366569,hsa-miR-27a-3p,miRNA,MIMAT0000084,Homo sapiens,AGO2,protein,27161,Homo sapiens,Northern Blot//IP (immunoprecipitation),RAID,22844086,0.8808
RAID00368505,hsa-miR-539-5p,miRNA,MIMAT0003163,Homo sapiens,FUS,protein,2521,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00390152,hsa-miR-29a-3p,miRNA,MIMAT0000086,Homo sapiens,FXR1,protein,8087,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00393174,hsa-miR-130a-3p,miRNA,MIMAT0000425,Homo sapiens,LIN28A,protein,79727,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00396615,hsa-miR-3618,miRNA,MIMAT0017998,Homo sapiens,PTBP1,protein,5725,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00399543,hsa-miR-93-3p,miRNA,MIMAT0004509,Homo sapiens,LIN28A,protein,79727,Homo sapiens,CLIP,NPInter,22959275,0.5483
RAID00402044,hsa-miR-130b-3p,miRNA,MIMAT0000691,Homo sapiens,PTBP1,protein,5725,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00402067,hsa-miR-301a-3p,miRNA,MIMAT0000688,Homo sapiens,FUS,protein,2521,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00410147,hsa-miR-424-5p,miRNA,MIMAT0001341,Homo sapiens,FMR1,protein,2332,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00413999,hsa-miR-663a,miRNA,MIMAT0003326,Homo sapiens,FMR1,protein,2332,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00417087,hsa-miR-5699-3p,miRNA,MIMAT0022492,Homo sapiens,DGCR8,protein,54487,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00423262,hsa-miR-20a-5p,miRNA,MIMAT0000075,Homo sapiens,LIN28A,protein,79727,Homo sapiens,CLIP-seq//CLIP,NPInter//starBase,22959275,0.6606
RAID00430281,rno-miR-107-3p,miRNA,MIMAT0000826,Rattus norvegicus,Cav1,protein,25404,Rattus norvegicus,Western Blot,RAID,26038570,0.7311
RAID00435522,hsa-miR-555,miRNA,MIMAT0003219,Homo sapiens,EIF4A3,protein,9775,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00436675,hsa-miR-3609,miRNA,MIMAT0017986,Homo sapiens,LIN28A,protein,79727,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00440570,hsa-miR-1234-3p,miRNA,MIMAT0005589,Homo sapiens,UPF1,protein,5976,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00443543,hsa-miR-10a-5p,miRNA,MIMAT0000253,Homo sapiens,IGF2BP1,protein,10642,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00447381,hsa-miR-29c-3p,miRNA,MIMAT0000681,Homo sapiens,EIF4A3,protein,9775,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00454593,hsa-let-7i-5p,miRNA,MIMAT0000415,Homo sapiens,FMR1,protein,2332,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00460732,hsa-miR-186-5p,miRNA,MIMAT0000456,Homo sapiens,HNRNPC,protein,3183,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00463041,hsa-miR-455-5p,miRNA,MIMAT0003150,Homo sapiens,FUS,protein,2521,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00464064,hsa-miR-3618,miRNA,MIMAT0017998,Homo sapiens,EIF4A3,protein,9775,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00470736,hsa-miR-181a-5p,miRNA,MIMAT0000256,Homo sapiens,PTPN11,protein,5781,Homo sapiens,Western Blot//Reporter Assay//RT-PCR,RAID,17382377,0.9526
RAID00472384,hsa-miR-186-5p,miRNA,MIMAT0000456,Homo sapiens,ELAVL1,protein,1994,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00473186,hsa-miR-221-3p,miRNA,MIMAT0000278,Homo sapiens,CAPRIN1,protein,4076,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00477350,hsa-miR-200b-3p,miRNA,MIMAT0000318,Homo sapiens,LIN28B,protein,389421,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00478577,hsa-miR-448,miRNA,MIMAT0001532,Homo sapiens,LIN28A,protein,79727,Homo sapiens,CLIP,NPInter,22959275,0.5483
RAID00480131,hsa-miR-1-3p,miRNA,MIMAT0000416,Homo sapiens,LIN28A,protein,79727,Homo sapiens,CLIP,NPInter,22959275,0.5483
RAID00483030,hsa-miR-130a-3p,miRNA,MIMAT0000425,Homo sapiens,NCBP3,protein,55421,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00485977,hsa-miR-374a-3p,miRNA,MIMAT0004688,Homo sapiens,LIN28A,protein,79727,Homo sapiens,CLIP,NPInter,22959275,0.5483
RAID00486889,hsa-miR-197-3p,miRNA,MIMAT0000227,Homo sapiens,DGCR8,protein,54487,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00493437,hsa-miR-221-3p,miRNA,MIMAT0000278,Homo sapiens,DGCR8,protein,54487,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00493461,hsa-miR-361-5p,miRNA,MIMAT0000703,Homo sapiens,LIN28B,protein,389421,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00494176,hsa-miR-23a-3p,miRNA,MIMAT0000078,Homo sapiens,LIN28B,protein,389421,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00495324,hsa-miR-93-5p,miRNA,MIMAT0000093,Homo sapiens,LIN28B,protein,389421,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00495886,hsa-let-7c-5p,miRNA,MIMAT0000064,Homo sapiens,LIN28A,protein,79727,Homo sapiens,IP (immunoprecipitation)//EMSA (electrophoretic mobility shift assay)//Western Blot//RT-PCR//CLIP-seq//CLIP,NPInter//starBase//RAID,20178735//22959275//26440890,0.9939
RAID00499436,hsa-miR-30a-5p,miRNA,MIMAT0000087,Homo sapiens,EIF4A3,protein,9775,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00503273,hsa-miR-93-5p,miRNA,MIMAT0000093,Homo sapiens,ZC3H7B,protein,23264,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00508575,hsa-miR-3157-5p,miRNA,MIMAT0015031,Homo sapiens,DGCR8,protein,54487,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00509690,hsa-miR-130b-3p,miRNA,MIMAT0000691,Homo sapiens,DGCR8,protein,54487,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00510290,hsa-miR-145-5p,miRNA,MIMAT0000437,Homo sapiens,FUS,protein,2521,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00510676,hsa-miR-330-3p,miRNA,MIMAT0000751,Homo sapiens,EIF4A3,protein,9775,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00521070,hsa-miR-186-5p,miRNA,MIMAT0000456,Homo sapiens,FUS,protein,2521,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00530536,hsa-miR-582-5p,miRNA,MIMAT0003247,Homo sapiens,DGCR8,protein,54487,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00531155,hsa-miR-34a-5p,miRNA,MIMAT0000255,Homo sapiens,FMR1,protein,2332,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00535731,hsa-miR-301a-3p,miRNA,MIMAT0000688,Homo sapiens,LIN28A,protein,79727,Homo sapiens,CLIP-seq//CLIP,NPInter//starBase,22959275,0.6606
RAID00540737,hsa-miR-222-3p,miRNA,MIMAT0000279,Homo sapiens,DGCR8,protein,54487,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00551562,hsa-miR-324-3p,miRNA,MIMAT0000762,Homo sapiens,LIN28A,protein,79727,Homo sapiens,CLIP,NPInter,22959275,0.5483
RAID00552406,hsa-miR-186-5p,miRNA,MIMAT0000456,Homo sapiens,LIN28B,protein,389421,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00554685,hsa-miR-5094,miRNA,MIMAT0021086,Homo sapiens,DGCR8,protein,54487,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00554730,hsa-let-7d-5p,miRNA,MIMAT0000065,Homo sapiens,FXR1,protein,8087,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00566161,hsa-let-7i-5p,miRNA,MIMAT0000415,Homo sapiens,LIN28A,protein,79727,Homo sapiens,RIP (RNA Immunoprecipitation)//IP (immunoprecipitation)//Northern Blot//EMSA (electrophoretic mobility shift assay)//Western Blot//RT-PCR//CLIP-seq//CLIP//ChIP (chromatin immunoprecipitation assay),NPInter//starBase//RAID,20178735//22959275//26440890//21297634,0.9993
RAID00568475,hsa-miR-30e-5p,miRNA,MIMAT0000692,Homo sapiens,LIN28B,protein,389421,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00571357,hsa-miR-3609,miRNA,MIMAT0017986,Homo sapiens,DGCR8,protein,54487,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00573018,hsa-miR-125a-5p,miRNA,MIMAT0000443,Homo sapiens,NTRK3,protein,4916,Homo sapiens,Western Blot//Reporter Assay//RT-PCR,RAID,17483472,0.9526
RAID00574860,hsa-miR-30d-5p,miRNA,MIMAT0000245,Homo sapiens,EIF4A3,protein,9775,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00591637,hsa-miR-3143,miRNA,MIMAT0015012,Homo sapiens,EIF4A3,protein,9775,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00599119,hsa-miR-34a-5p,miRNA,MIMAT0000255,Homo sapiens,DGCR8,protein,54487,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00604601,hsa-miR-383-5p,miRNA,MIMAT0000738,Homo sapiens,FUS,protein,2521,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00609901,hsa-miR-661,miRNA,MIMAT0003324,Homo sapiens,EIF4A3,protein,9775,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00617444,hsa-miR-21-5p,miRNA,MIMAT0000076,Homo sapiens,TIA1,protein,7072,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00617735,hsa-miR-30e-5p,miRNA,MIMAT0000692,Homo sapiens,DGCR8,protein,54487,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00627736,hsa-miR-296-5p,miRNA,MIMAT0000690,Homo sapiens,EIF4A3,protein,9775,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00629271,hsa-miR-19a-3p,miRNA,MIMAT0000073,Homo sapiens,SOCS3,protein,9021,Homo sapiens,RT-PCR//Reporter Assay,NPInter,23894411,0.8808
RAID00632858,hsa-miR-29a-3p,miRNA,MIMAT0000086,Homo sapiens,EIF4A3,protein,9775,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00637773,hsa-miR-3607-3p,miRNA,MIMAT0017985,Homo sapiens,LIN28A,protein,79727,Homo sapiens,CLIP,NPInter,22959275,0.5483
RAID00652659,hsa-miR-647,miRNA,MIMAT0003317,Homo sapiens,FUS,protein,2521,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00654533,hsa-miR-449c-5p,miRNA,MIMAT0010251,Homo sapiens,DGCR8,protein,54487,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00654534,hsa-miR-454-3p,miRNA,MIMAT0003885,Homo sapiens,FUS,protein,2521,Homo sapiens,CLIP-seq,starBase,None,0.5483
