RAID00136608,hsa-miR-6870-5p,miRNA,MIMAT0027640,Homo sapiens,BDNF-AS,lncRNA,497258,Homo sapiens,PAR-CLIP,miRTarBase,23592263,0.5483
RAID00137560,hsa-miR-3937,miRNA,MIMAT0018352,Homo sapiens,HNRNPU,lncRNA,3192,Homo sapiens,CLIP,NPInter,23846593,0.5483
RAID00138346,hsa-miR-4793-5p,miRNA,MIMAT0019965,Homo sapiens,MIR22HG,lncRNA,84981,Homo sapiens,CLIP,NPInter,23846593,0.5483
RAID00139032,hsa-miR-548o-3p,miRNA,MIMAT0005919,Homo sapiens,MALAT1,lncRNA,378938,Homo sapiens,CLIP,NPInter,23846593,0.5483
RAID00139657,hsa-miR-3169,miRNA,MIMAT0015044,Homo sapiens,LRRC75A-AS1,lncRNA,125144,Homo sapiens,CLIP,NPInter,23846593,0.5483
RAID00139797,hsa-miR-204-5p,miRNA,MIMAT0000265,Homo sapiens,DGCR5,lncRNA,26220,Homo sapiens,CLIP-seq//Prediction,starBase//miRanda,None,0.6308
RAID00140015,hsa-miR-382-5p,miRNA,MIMAT0000737,Homo sapiens,LOC645166,lncRNA,645166,Homo sapiens,CLIP-seq//Prediction,starBase//miRanda,None,0.6308
RAID00141675,hsa-miR-203a-3p,miRNA,MIMAT0000264,Homo sapiens,PWARSN,lncRNA,347746,Homo sapiens,CLIP-seq//Prediction,starBase//miRanda,None,0.6308
RAID00143438,hsa-miR-106a-5p,miRNA,MIMAT0000103,Homo sapiens,HOTAIR,lncRNA,100124700,Homo sapiens,CLIP,NPInter,25531890,0.5483
RAID00152693,hsa-miR-150-5p,miRNA,MIMAT0000451,Homo sapiens,ZFAS1,lncRNA,441951,Homo sapiens,CLIP-seq//Prediction,starBase//miRanda,None,0.6308
RAID00152992,hsa-miR-149-3p,miRNA,MIMAT0004609,Homo sapiens,MIR137HG,lncRNA,400765,Homo sapiens,CLIP,NPInter,23846593,0.5483
RAID00154291,hsa-miR-149-3p,miRNA,MIMAT0004609,Homo sapiens,BDNF-AS,lncRNA,497258,Homo sapiens,PAR-CLIP,miRTarBase,23592263,0.5483
RAID00154336,hsa-miR-33a-5p,miRNA,MIMAT0000091,Homo sapiens,DANCR,lncRNA,57291,Homo sapiens,CLIP-seq//Prediction,starBase//miRanda,None,0.6308
RAID00154792,hsa-miR-6774-5p,miRNA,MIMAT0027448,Homo sapiens,LINC00632,lncRNA,286411,Homo sapiens,CLIP-seq,miRTarBase,23824327,0.5483
RAID00154900,hsa-miR-548ak,miRNA,MIMAT0019013,Homo sapiens,OIP5-AS1,lncRNA,729082,Homo sapiens,CLIP,NPInter,23846593,0.5483
RAID00158157,hsa-miR-1273f,miRNA,MIMAT0020601,Homo sapiens,BCYRN1,lncRNA,618,Homo sapiens,CLIP,NPInter,23846593,0.5483
RAID00160404,hsa-miR-422a,miRNA,MIMAT0001339,Homo sapiens,RPL23AP82,lncRNA,284942,Homo sapiens,CLIP-seq//Prediction,starBase//miRanda,None,0.6308
RAID00160421,hsa-miR-34a-5p,miRNA,MIMAT0000255,Homo sapiens,IDI2-AS1,lncRNA,55853,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00161657,hsa-miR-578,miRNA,MIMAT0003243,Homo sapiens,XIST,lncRNA,7503,Homo sapiens,CLIP,NPInter,23846593,0.5483
RAID00162932,hsa-miR-106b-5p,miRNA,MIMAT0000680,Homo sapiens,E2F3P1,lncRNA,1872,Homo sapiens,Reporter Assay//RT-PCR,RAID,20577206,0.8808
RAID00163312,hsa-miR-4512,miRNA,MIMAT0019049,Homo sapiens,BCYRN1,lncRNA,618,Homo sapiens,CLIP,NPInter,23846593,0.5483
RAID00163547,hsa-miR-93-5p,miRNA,MIMAT0000093,Homo sapiens,LINC00598,lncRNA,646982,Homo sapiens,CLIP-seq,miRTarBase,23313552,0.5483
RAID00163950,hsa-miR-106a-5p,miRNA,MIMAT0000103,Homo sapiens,ZNF518A,lncRNA,9849,Homo sapiens,CLIP,NPInter,25531890,0.5483
RAID00166231,hsa-miR-30e-5p,miRNA,MIMAT0000692,Homo sapiens,DGCR5,lncRNA,26220,Homo sapiens,CLIP-seq//Prediction,starBase//miRanda,None,0.6308
RAID00170293,hsa-miR-33a-5p,miRNA,MIMAT0000091,Homo sapiens,ZNF503-AS2,lncRNA,100131213,Homo sapiens,CLIP-seq//Prediction,starBase//miRanda,None,0.6308
RAID00171489,hsa-miR-134-5p,miRNA,MIMAT0000447,Homo sapiens,DLEU1,lncRNA,10301,Homo sapiens,CLIP-seq//Prediction,starBase//miRanda,None,0.6308
RAID00172091,hsa-miR-224-5p,miRNA,MIMAT0000281,Homo sapiens,CRHR1-IT1,lncRNA,147081,Homo sapiens,CLIP-seq//Prediction,starBase//miRanda,None,0.6308
RAID00172482,hsa-miR-520d-3p,miRNA,MIMAT0002856,Homo sapiens,LINC00598,lncRNA,646982,Homo sapiens,CLIP-seq,miRTarBase,23313552,0.5483
RAID00172671,hsa-miR-4772-3p,miRNA,MIMAT0019927,Homo sapiens,OIP5-AS1,lncRNA,729082,Homo sapiens,CLIP,NPInter,23846593,0.5483
RAID00173383,hsa-miR-202-5p,miRNA,MIMAT0002810,Homo sapiens,LINC00472,lncRNA,79940,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00176012,hsa-miR-106a-5p,miRNA,MIMAT0000103,Homo sapiens,GS1-124K5.4,lncRNA,100289098,Homo sapiens,CLIP,NPInter,25531890,0.5483
RAID00176301,hsa-miR-3122,miRNA,MIMAT0014984,Homo sapiens,LINC00346,lncRNA,283487,Homo sapiens,CLIP-seq,miRTarBase,23824327,0.5483
RAID00176329,hsa-miR-4684-5p,miRNA,MIMAT0019769,Homo sapiens,XIST,lncRNA,7503,Homo sapiens,CLIP,NPInter,23846593,0.5483
RAID00179761,hsa-miR-106a-5p,miRNA,MIMAT0000103,Homo sapiens,ZNF32-AS2,lncRNA,414208,Homo sapiens,CLIP,NPInter,25531890,0.5483
RAID00180379,hsa-miR-196b-5p,miRNA,MIMAT0001080,Homo sapiens,H19,lncRNA,283120,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00180406,hsa-miR-6790-3p,miRNA,MIMAT0027481,Homo sapiens,DLEU1,lncRNA,10301,Homo sapiens,CLIP-seq,miRTarBase,23824327,0.5483
RAID00181102,hsa-miR-6892-3p,miRNA,MIMAT0027685,Homo sapiens,LINC00598,lncRNA,646982,Homo sapiens,CLIP-seq,miRTarBase,23824327,0.5483
RAID00182780,hsa-miR-548c-5p,miRNA,MIMAT0004806,Homo sapiens,XIST,lncRNA,7503,Homo sapiens,CLIP,NPInter,23846593,0.5483
RAID00183710,hsa-miR-4633-5p,miRNA,MIMAT0019689,Homo sapiens,MALAT1,lncRNA,378938,Homo sapiens,CLIP,NPInter,23846593,0.5483
RAID00185312,hsa-miR-144-3p,miRNA,MIMAT0000436,Homo sapiens,TUG1,lncRNA,55000,Homo sapiens,Reporter Assay//Prediction,RAID//miRanda,26078353,0.7802
RAID00186179,hsa-miR-4495,miRNA,MIMAT0019030,Homo sapiens,HNRNPU,lncRNA,3192,Homo sapiens,CLIP,NPInter,23846593,0.5483
RAID00186795,hsa-miR-548aa,miRNA,MIMAT0018447,Homo sapiens,LINC00461,lncRNA,645323,Homo sapiens,CLIP,NPInter,23846593,0.5483
RAID00188259,hsa-miR-1273g-3p,miRNA,MIMAT0022742,Homo sapiens,SNHG3,lncRNA,8420,Homo sapiens,CLIP,NPInter,23846593,0.5483
RAID00188680,hsa-miR-15b-5p,miRNA,MIMAT0000417,Homo sapiens,CTBP1-AS2,lncRNA,92070,Homo sapiens,CLIP-seq//Prediction,starBase//miRanda,None,0.6308
RAID00190367,hsa-miR-4677-5p,miRNA,MIMAT0019760,Homo sapiens,XIST,lncRNA,7503,Homo sapiens,CLIP,NPInter,23846593,0.5483
RAID00191463,hsa-miR-590-5p,miRNA,MIMAT0003258,Homo sapiens,TUG1,lncRNA,55000,Homo sapiens,CLIP-seq//Prediction,starBase//miRanda,None,0.6308
RAID00195769,hsa-miR-181a-5p,miRNA,MIMAT0000256,Homo sapiens,IPW,lncRNA,3653,Homo sapiens,CLIP-seq//Prediction,starBase//miRanda,None,0.6308
RAID00195885,hsa-miR-497-5p,miRNA,MIMAT0002820,Homo sapiens,ZNRD1-AS1,lncRNA,80862,Homo sapiens,CLIP-seq//Prediction,starBase//miRanda,None,0.6308
RAID00197321,hsa-miR-4775,miRNA,MIMAT0019931,Homo sapiens,OIP5-AS1,lncRNA,729082,Homo sapiens,CLIP,NPInter,23846593,0.5483
RAID00198119,hsa-miR-337-3p,miRNA,MIMAT0000754,Homo sapiens,HNRNPU,lncRNA,3192,Homo sapiens,CLIP,NPInter,23846593,0.5483
RAID00199060,hsa-miR-5096,miRNA,MIMAT0020603,Homo sapiens,SNHG3,lncRNA,8420,Homo sapiens,CLIP,NPInter,23846593,0.5483
RAID00203795,hsa-miR-18a-5p,miRNA,MIMAT0000072,Homo sapiens,CASC2,lncRNA,255082,Homo sapiens,CLIP-seq//Prediction,starBase//miRanda,None,0.6308
RAID00204833,hsa-miR-502-3p,miRNA,MIMAT0004775,Homo sapiens,LINC00632,lncRNA,286411,Homo sapiens,CLIP-seq,miRTarBase,23313552,0.5483
RAID00205630,hsa-miR-1-3p,miRNA,MIMAT0000416,Homo sapiens,MALAT1,lncRNA,378938,Homo sapiens,RT-PCR//Reporter Assay//RIP (RNA Immunoprecipitation)//CLIP-seq//CLIP//Prediction,NPInter//starBase//RAID//miRanda,26482776//23846593//26275461,0.9868
RAID00209070,mmu-miR-27a-3p,miRNA,MIMAT0000537,Mus musculus,Rnf149,lncRNA,67702,Mus musculus,CLIP-seq,starBase,None,0.5483
RAID00210115,hsa-miR-335-5p,miRNA,MIMAT0000765,Homo sapiens,LINC01600,lncRNA,154386,Homo sapiens,Microarray,miRTarBase,18185580,0.5483
RAID00210792,hsa-miR-515-5p,miRNA,MIMAT0002826,Homo sapiens,XIST,lncRNA,7503,Homo sapiens,CLIP,NPInter,23846593,0.5483
RAID00210986,hsa-miR-1224-3p,miRNA,MIMAT0005459,Homo sapiens,MALAT1,lncRNA,378938,Homo sapiens,CLIP,NPInter,23846593,0.5483
RAID00211154,hsa-miR-589-5p,miRNA,MIMAT0004799,Homo sapiens,MALAT1,lncRNA,378938,Homo sapiens,CLIP,NPInter,23846593,0.5483
RAID00213548,hsa-miR-1229-5p,miRNA,MIMAT0022942,Homo sapiens,XIST,lncRNA,7503,Homo sapiens,CLIP,NPInter,23846593,0.5483
RAID00214249,hsa-miR-101-3p,miRNA,MIMAT0000099,Homo sapiens,FAM201A,lncRNA,158228,Homo sapiens,CLIP-seq//Prediction,starBase//miRanda,None,0.6308
RAID00216674,hsa-miR-106a-5p,miRNA,MIMAT0000103,Homo sapiens,GHRLOS,lncRNA,100126793,Homo sapiens,CLIP,NPInter,25531890,0.5483
