RAID00108865,hsa-miR-370-3p,miRNA,MIMAT0000722,Homo sapiens,FAM201A,lncRNA,158228,Homo sapiens,CLIP-seq//Prediction,starBase//miRanda,None,0.6308
RAID00109580,hsa-miR-492,miRNA,MIMAT0002812,Homo sapiens,CROCCP2,lncRNA,84809,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00112891,hsa-miR-106a-5p,miRNA,MIMAT0000103,Homo sapiens,LINC00174,lncRNA,285908,Homo sapiens,CLIP,NPInter,25531890,0.5483
RAID00113380,hsa-miR-335-5p,miRNA,MIMAT0000765,Homo sapiens,BVES-AS1,lncRNA,154442,Homo sapiens,Microarray,miRTarBase,18185580,0.5483
RAID00118046,hsa-miR-762,miRNA,MIMAT0010313,Homo sapiens,MIR137HG,lncRNA,400765,Homo sapiens,CLIP,NPInter,23846593,0.5483
RAID00119003,hsa-miR-107,miRNA,MIMAT0000104,Homo sapiens,CRHR1-IT1,lncRNA,147081,Homo sapiens,CLIP-seq//Prediction,starBase//miRanda,None,0.6308
RAID00126011,hsa-miR-93-5p,miRNA,MIMAT0000093,Homo sapiens,SNHG20,lncRNA,654434,Homo sapiens,CLIP-seq//Prediction,starBase//miRanda,None,0.6308
RAID00134737,hsa-miR-23b-3p,miRNA,MIMAT0000418,Homo sapiens,TOP1P2,lncRNA,7152,Homo sapiens,CLIP-seq//Prediction,starBase//miRanda,None,0.6308
RAID00136060,hsa-miR-106a-5p,miRNA,MIMAT0000103,Homo sapiens,THRB-IT1,lncRNA,100874274,Homo sapiens,CLIP,NPInter,25531890,0.5483
RAID00136114,hsa-miR-145-5p,miRNA,MIMAT0000437,Homo sapiens,TUG1,lncRNA,55000,Homo sapiens,RIP (RNA Immunoprecipitation)//Reporter Assay//RT-PCR//CLIP-seq//Prediction,RAID//starBase//miRanda,26318860,0.9825
RAID00139797,hsa-miR-204-5p,miRNA,MIMAT0000265,Homo sapiens,DGCR5,lncRNA,26220,Homo sapiens,CLIP-seq//Prediction,starBase//miRanda,None,0.6308
RAID00141675,hsa-miR-203a-3p,miRNA,MIMAT0000264,Homo sapiens,PWARSN,lncRNA,347746,Homo sapiens,CLIP-seq//Prediction,starBase//miRanda,None,0.6308
RAID00143438,hsa-miR-106a-5p,miRNA,MIMAT0000103,Homo sapiens,HOTAIR,lncRNA,100124700,Homo sapiens,CLIP,NPInter,25531890,0.5483
RAID00152693,hsa-miR-150-5p,miRNA,MIMAT0000451,Homo sapiens,ZFAS1,lncRNA,441951,Homo sapiens,CLIP-seq//Prediction,starBase//miRanda,None,0.6308
RAID00154336,hsa-miR-33a-5p,miRNA,MIMAT0000091,Homo sapiens,DANCR,lncRNA,57291,Homo sapiens,CLIP-seq//Prediction,starBase//miRanda,None,0.6308
RAID00160421,hsa-miR-34a-5p,miRNA,MIMAT0000255,Homo sapiens,IDI2-AS1,lncRNA,55853,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00161657,hsa-miR-578,miRNA,MIMAT0003243,Homo sapiens,XIST,lncRNA,7503,Homo sapiens,CLIP,NPInter,23846593,0.5483
RAID00162932,hsa-miR-106b-5p,miRNA,MIMAT0000680,Homo sapiens,E2F3P1,lncRNA,1872,Homo sapiens,Reporter Assay//RT-PCR,RAID,20577206,0.8808
RAID00163547,hsa-miR-93-5p,miRNA,MIMAT0000093,Homo sapiens,LINC00598,lncRNA,646982,Homo sapiens,CLIP-seq,miRTarBase,23313552,0.5483
RAID00163950,hsa-miR-106a-5p,miRNA,MIMAT0000103,Homo sapiens,ZNF518A,lncRNA,9849,Homo sapiens,CLIP,NPInter,25531890,0.5483
RAID00166231,hsa-miR-30e-5p,miRNA,MIMAT0000692,Homo sapiens,DGCR5,lncRNA,26220,Homo sapiens,CLIP-seq//Prediction,starBase//miRanda,None,0.6308
RAID00170293,hsa-miR-33a-5p,miRNA,MIMAT0000091,Homo sapiens,ZNF503-AS2,lncRNA,100131213,Homo sapiens,CLIP-seq//Prediction,starBase//miRanda,None,0.6308
RAID00172091,hsa-miR-224-5p,miRNA,MIMAT0000281,Homo sapiens,CRHR1-IT1,lncRNA,147081,Homo sapiens,CLIP-seq//Prediction,starBase//miRanda,None,0.6308
RAID00176012,hsa-miR-106a-5p,miRNA,MIMAT0000103,Homo sapiens,GS1-124K5.4,lncRNA,100289098,Homo sapiens,CLIP,NPInter,25531890,0.5483
RAID00176301,hsa-miR-3122,miRNA,MIMAT0014984,Homo sapiens,LINC00346,lncRNA,283487,Homo sapiens,CLIP-seq,miRTarBase,23824327,0.5483
RAID00179761,hsa-miR-106a-5p,miRNA,MIMAT0000103,Homo sapiens,ZNF32-AS2,lncRNA,414208,Homo sapiens,CLIP,NPInter,25531890,0.5483
RAID00180379,hsa-miR-196b-5p,miRNA,MIMAT0001080,Homo sapiens,H19,lncRNA,283120,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00185312,hsa-miR-144-3p,miRNA,MIMAT0000436,Homo sapiens,TUG1,lncRNA,55000,Homo sapiens,Reporter Assay//Prediction,RAID//miRanda,26078353,0.7802
RAID00188680,hsa-miR-15b-5p,miRNA,MIMAT0000417,Homo sapiens,CTBP1-AS2,lncRNA,92070,Homo sapiens,CLIP-seq//Prediction,starBase//miRanda,None,0.6308
RAID00191463,hsa-miR-590-5p,miRNA,MIMAT0003258,Homo sapiens,TUG1,lncRNA,55000,Homo sapiens,CLIP-seq//Prediction,starBase//miRanda,None,0.6308
RAID00195769,hsa-miR-181a-5p,miRNA,MIMAT0000256,Homo sapiens,IPW,lncRNA,3653,Homo sapiens,CLIP-seq//Prediction,starBase//miRanda,None,0.6308
RAID00195885,hsa-miR-497-5p,miRNA,MIMAT0002820,Homo sapiens,ZNRD1-AS1,lncRNA,80862,Homo sapiens,CLIP-seq//Prediction,starBase//miRanda,None,0.6308
RAID00197321,hsa-miR-4775,miRNA,MIMAT0019931,Homo sapiens,OIP5-AS1,lncRNA,729082,Homo sapiens,CLIP,NPInter,23846593,0.5483
RAID00198119,hsa-miR-337-3p,miRNA,MIMAT0000754,Homo sapiens,HNRNPU,lncRNA,3192,Homo sapiens,CLIP,NPInter,23846593,0.5483
RAID00203795,hsa-miR-18a-5p,miRNA,MIMAT0000072,Homo sapiens,CASC2,lncRNA,255082,Homo sapiens,CLIP-seq//Prediction,starBase//miRanda,None,0.6308
RAID00205630,hsa-miR-1-3p,miRNA,MIMAT0000416,Homo sapiens,MALAT1,lncRNA,378938,Homo sapiens,RT-PCR//Reporter Assay//RIP (RNA Immunoprecipitation)//CLIP-seq//CLIP//Prediction,NPInter//starBase//RAID//miRanda,26482776//23846593//26275461,0.9868
RAID00209070,mmu-miR-27a-3p,miRNA,MIMAT0000537,Mus musculus,Rnf149,lncRNA,67702,Mus musculus,CLIP-seq,starBase,None,0.5483
RAID00210115,hsa-miR-335-5p,miRNA,MIMAT0000765,Homo sapiens,LINC01600,lncRNA,154386,Homo sapiens,Microarray,miRTarBase,18185580,0.5483
RAID00216674,hsa-miR-106a-5p,miRNA,MIMAT0000103,Homo sapiens,GHRLOS,lncRNA,100126793,Homo sapiens,CLIP,NPInter,25531890,0.5483
RAID00222886,hsa-miR-3159,miRNA,MIMAT0015033,Homo sapiens,XIST,lncRNA,7503,Homo sapiens,CLIP,NPInter,23846593,0.5483
RAID00222960,hsa-miR-555,miRNA,MIMAT0003219,Homo sapiens,LINC00346,lncRNA,283487,Homo sapiens,PAR-CLIP,miRTarBase,20371350,0.5483
RAID00224980,hsa-miR-302c-5p,miRNA,MIMAT0000716,Homo sapiens,PI4KAP1,lncRNA,728233,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00225967,hsa-miR-15b-5p,miRNA,MIMAT0000417,Homo sapiens,TEX41,lncRNA,401014,Homo sapiens,CLIP-seq//Prediction,starBase//miRanda,None,0.6308
RAID00228990,hsa-miR-182-5p,miRNA,MIMAT0000259,Homo sapiens,ZNF252P-AS1,lncRNA,286103,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00229735,hsa-miR-18b-5p,miRNA,MIMAT0001412,Homo sapiens,SNHG20,lncRNA,654434,Homo sapiens,CLIP-seq//Prediction,starBase//miRanda,None,0.6308
RAID00231468,hsa-miR-190b,miRNA,MIMAT0004929,Homo sapiens,SND1-IT1,lncRNA,27099,Homo sapiens,CLIP-seq//Prediction,starBase//miRanda,None,0.6308
RAID00232517,hsa-miR-1271-5p,miRNA,MIMAT0005796,Homo sapiens,ST7-OT3,lncRNA,93655,Homo sapiens,CLIP-seq//Prediction,starBase//miRanda,None,0.6308
RAID00237954,hsa-miR-31-5p,miRNA,MIMAT0000089,Homo sapiens,TINCR,lncRNA,257000,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00238689,hsa-miR-25-3p,miRNA,MIMAT0000081,Homo sapiens,IPW,lncRNA,3653,Homo sapiens,CLIP-seq//Prediction,starBase//miRanda,None,0.6308
RAID00239029,hsa-miR-203a-3p,miRNA,MIMAT0000264,Homo sapiens,LINC00598,lncRNA,646982,Homo sapiens,PAR-CLIP,miRTarBase,22100165,0.5483
RAID00239868,hsa-miR-212-3p,miRNA,MIMAT0000269,Homo sapiens,ZNRD1-AS1,lncRNA,80862,Homo sapiens,CLIP-seq//Prediction,starBase//miRanda,None,0.6308
RAID00245899,hsa-miR-494-3p,miRNA,MIMAT0002816,Homo sapiens,ZNRD1-AS1,lncRNA,80862,Homo sapiens,CLIP-seq//Prediction,starBase//miRanda,None,0.6308
RAID00250799,hsa-miR-106a-5p,miRNA,MIMAT0000103,Homo sapiens,CSPG4P5,lncRNA,114817,Homo sapiens,CLIP,NPInter,25531890,0.5483
RAID00258334,hsa-miR-34a-5p,miRNA,MIMAT0000255,Homo sapiens,LOC645166,lncRNA,645166,Homo sapiens,CLIP-seq//Prediction,starBase//miRanda,None,0.6308
RAID00258523,hsa-miR-205-5p,miRNA,MIMAT0000266,Homo sapiens,RPS10P7,lncRNA,376693,Homo sapiens,CLIP-seq//Prediction,starBase//miRanda,None,0.6308
RAID00265477,hsa-miR-3664-5p,miRNA,MIMAT0018086,Homo sapiens,BCYRN1,lncRNA,618,Homo sapiens,CLIP,NPInter,23846593,0.5483
RAID00267034,hsa-miR-22-3p,miRNA,MIMAT0000077,Homo sapiens,LRRC75A-AS1,lncRNA,125144,Homo sapiens,CLIP-seq//Prediction,starBase//miRanda,None,0.6308
RAID00267266,hsa-miR-20b-5p,miRNA,MIMAT0001413,Homo sapiens,BCYRN1,lncRNA,618,Homo sapiens,CLIP,NPInter,23846593,0.5483
RAID00267516,hsa-miR-302d-3p,miRNA,MIMAT0000718,Homo sapiens,LINC00598,lncRNA,646982,Homo sapiens,CLIP-seq,miRTarBase,23313552,0.5483
RAID00268386,hsa-miR-758-3p,miRNA,MIMAT0003879,Homo sapiens,BCYRN1,lncRNA,618,Homo sapiens,CLIP,NPInter,23846593,0.5483
RAID00271878,hsa-miR-106a-5p,miRNA,MIMAT0000103,Homo sapiens,ZNF718,lncRNA,255403,Homo sapiens,CLIP,NPInter,25531890,0.5483
RAID00276179,hsa-miR-29c-3p,miRNA,MIMAT0000681,Homo sapiens,CIDECP,lncRNA,152302,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00278433,hsa-miR-197-3p,miRNA,MIMAT0000227,Homo sapiens,IGF2-AS,lncRNA,51214,Homo sapiens,Microarray//Prediction,miRTarBase//miRanda,16822819,0.6308
RAID00283597,hsa-let-7c-5p,miRNA,MIMAT0000064,Homo sapiens,LINC00472,lncRNA,79940,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00287360,hsa-miR-302d-5p,miRNA,MIMAT0004685,Homo sapiens,XIST,lncRNA,7503,Homo sapiens,CLIP,NPInter,23846593,0.5483
RAID00287670,hsa-miR-34c-5p,miRNA,MIMAT0000686,Homo sapiens,THSD1P1,lncRNA,374500,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00289661,hsa-miR-106b-5p,miRNA,MIMAT0000680,Homo sapiens,LINC00483,lncRNA,55018,Homo sapiens,Microarray,miRTarBase,17242205,0.5483
RAID00298994,hsa-miR-217,miRNA,MIMAT0000274,Homo sapiens,MALAT1,lncRNA,378938,Homo sapiens,RT-PCR//Reporter Assay,RAID,26415832,0.8808
RAID00302327,hsa-miR-20a-5p,miRNA,MIMAT0000075,Homo sapiens,WHAMMP2,lncRNA,440253,Homo sapiens,CLIP-seq//Prediction,starBase//miRanda,None,0.6308
RAID00306421,hsa-miR-224-5p,miRNA,MIMAT0000281,Homo sapiens,OIP5-AS1,lncRNA,729082,Homo sapiens,CLIP,NPInter,23846593,0.5483
RAID00310042,hsa-miR-4519,miRNA,MIMAT0019056,Homo sapiens,BDNF-AS,lncRNA,497258,Homo sapiens,PAR-CLIP,miRTarBase,23592263,0.5483
RAID00316475,hsa-miR-19a-3p,miRNA,MIMAT0000073,Homo sapiens,LINC00094,lncRNA,266655,Homo sapiens,CLIP-seq//Prediction,starBase//miRanda,None,0.6308
RAID00316987,hsa-miR-106a-5p,miRNA,MIMAT0000103,Homo sapiens,HAS2-AS1,lncRNA,594842,Homo sapiens,CLIP,NPInter,25531890,0.5483
RAID00320661,hsa-miR-377-3p,miRNA,MIMAT0000730,Homo sapiens,ZNF252P-AS1,lncRNA,286103,Homo sapiens,CLIP-seq//Prediction,starBase//miRanda,None,0.6308
RAID00320956,hsa-miR-200a-3p,miRNA,MIMAT0000682,Homo sapiens,CECR7,lncRNA,100130418,Homo sapiens,CLIP-seq//Prediction,starBase//miRanda,None,0.6308
RAID00323373,hsa-miR-18a-5p,miRNA,MIMAT0000072,Homo sapiens,HCP5,lncRNA,10866,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00325553,hsa-miR-106a-5p,miRNA,MIMAT0000103,Homo sapiens,FLNB-AS1,lncRNA,100506906,Homo sapiens,CLIP,NPInter,25531890,0.5483
RAID00326492,hsa-miR-106a-5p,miRNA,MIMAT0000103,Homo sapiens,CECR7,lncRNA,100130418,Homo sapiens,CLIP,NPInter,25531890,0.5483
RAID00328292,hsa-miR-200a-3p,miRNA,MIMAT0000682,Homo sapiens,H19,lncRNA,283120,Homo sapiens,Western Blot//RT-PCR,LncRNA2Target,23222811,0.8808
RAID00328659,hsa-miR-342-3p,miRNA,MIMAT0000753,Homo sapiens,LINC00339,lncRNA,29092,Homo sapiens,CLIP-seq//Prediction,starBase//miRanda,None,0.6308
RAID00335647,hsa-miR-98-5p,miRNA,MIMAT0000096,Homo sapiens,TUG1,lncRNA,55000,Homo sapiens,CLIP-seq//Prediction,starBase//miRanda,None,0.6308
RAID00336887,hsa-miR-106a-5p,miRNA,MIMAT0000103,Homo sapiens,MIR99AHG,lncRNA,388815,Homo sapiens,CLIP,NPInter,25531890,0.5483
RAID00337895,hsa-miR-18b-5p,miRNA,MIMAT0001412,Homo sapiens,XIST,lncRNA,7503,Homo sapiens,CLIP,NPInter,23846593,0.5483
RAID00340707,hsa-miR-150-5p,miRNA,MIMAT0000451,Homo sapiens,DLEU1,lncRNA,10301,Homo sapiens,CLIP-seq//Prediction,starBase//miRanda,None,0.6308
RAID00340832,hsa-miR-106b-5p,miRNA,MIMAT0000680,Homo sapiens,PTENP1,lncRNA,11191,Homo sapiens,Reporter Assay//RT-PCR//Western Blot,RAID,20577206,0.9526
RAID00340911,hsa-miR-20b-5p,miRNA,MIMAT0001413,Homo sapiens,PVT1,lncRNA,5820,Homo sapiens,CLIP-seq//Prediction,starBase//miRanda,None,0.6308
RAID00342011,hsa-miR-33b-5p,miRNA,MIMAT0003301,Homo sapiens,JPX,lncRNA,554203,Homo sapiens,CLIP-seq//Prediction,starBase//miRanda,None,0.6308
RAID00350804,hsa-miR-25-3p,miRNA,MIMAT0000081,Homo sapiens,LINC00461,lncRNA,645323,Homo sapiens,CLIP//Prediction,NPInter//miRanda,23846593,0.6308
RAID00354055,hsa-miR-302b-3p,miRNA,MIMAT0000715,Homo sapiens,LINC00472,lncRNA,79940,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00355345,hsa-let-7a-5p,miRNA,MIMAT0000062,Homo sapiens,ARRDC1-AS1,lncRNA,85026,Homo sapiens,CLASH,miRTarBase,23622248,0.5483
RAID00358164,hsa-miR-4307,miRNA,MIMAT0016860,Homo sapiens,LINC00598,lncRNA,646982,Homo sapiens,PAR-CLIP,miRTarBase,22100165,0.5483
RAID00361471,hsa-miR-186-5p,miRNA,MIMAT0000456,Homo sapiens,DLEU1,lncRNA,10301,Homo sapiens,CLIP-seq//Prediction,starBase//miRanda,None,0.6308
RAID00362546,hsa-miR-339-5p,miRNA,MIMAT0000764,Homo sapiens,DLEU1,lncRNA,10301,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00362906,hsa-miR-98-5p,miRNA,MIMAT0000096,Homo sapiens,TINCR,lncRNA,257000,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00363905,hsa-miR-490-3p,miRNA,MIMAT0002806,Homo sapiens,SNHG20,lncRNA,654434,Homo sapiens,CLIP-seq//Prediction,starBase//miRanda,None,0.6308
RAID00364154,hsa-miR-335-5p,miRNA,MIMAT0000765,Homo sapiens,TUG1,lncRNA,55000,Homo sapiens,CLIP-seq//Prediction,starBase//miRanda,None,0.6308
RAID00370550,hsa-miR-106a-5p,miRNA,MIMAT0000103,Homo sapiens,SLC25A5-AS1,lncRNA,100303728,Homo sapiens,CLIP,NPInter,25531890,0.5483
RAID00372150,hsa-miR-21-5p,miRNA,MIMAT0000076,Homo sapiens,PTENP1,lncRNA,11191,Homo sapiens,RT-PCR//Reporter Assay//Western Blot,RAID,25249556,0.9526
RAID00374170,hsa-miR-612,miRNA,MIMAT0003280,Homo sapiens,LINC00346,lncRNA,283487,Homo sapiens,CLIP-seq,miRTarBase,23824327,0.5483
RAID00379213,hsa-miR-106a-5p,miRNA,MIMAT0000103,Homo sapiens,PDXDC2P,lncRNA,283970,Homo sapiens,CLIP,NPInter,25531890,0.5483
RAID00381744,hsa-miR-29c-3p,miRNA,MIMAT0000681,Homo sapiens,SIRT1-AS,lncRNA,106633813,Homo sapiens,RT-PCR,RAID,26324025,0.7311
RAID00382313,hsa-miR-32-5p,miRNA,MIMAT0000090,Homo sapiens,IPW,lncRNA,3653,Homo sapiens,CLIP-seq//Prediction,starBase//miRanda,None,0.6308
RAID00383293,hsa-miR-18a-5p,miRNA,MIMAT0000072,Homo sapiens,GAS5,lncRNA,60674,Homo sapiens,CLIP,NPInter,23846593,0.5483
RAID00383742,hsa-miR-3145-3p,miRNA,MIMAT0015016,Homo sapiens,XIST,lncRNA,7503,Homo sapiens,CLIP,NPInter,23846593,0.5483
RAID00383994,hsa-miR-34c-5p,miRNA,MIMAT0000686,Homo sapiens,LINC01547,lncRNA,84536,Homo sapiens,CLIP-seq//Prediction,starBase//miRanda,None,0.6308
RAID00385715,hsa-miR-200c-3p,miRNA,MIMAT0000617,Homo sapiens,DLEU1,lncRNA,10301,Homo sapiens,CLIP-seq//Prediction,starBase//miRanda,None,0.6308
RAID00386731,mmu-miR-93-5p,miRNA,MIMAT0000540,Mus musculus,BC029722,lncRNA,613262,Mus musculus,CLIP-seq,starBase,None,0.5483
RAID00387520,hsa-miR-106a-5p,miRNA,MIMAT0000103,Homo sapiens,PABPC5-AS1,lncRNA,102724167,Homo sapiens,CLIP,NPInter,25531890,0.5483
RAID00390732,hsa-miR-204-5p,miRNA,MIMAT0000265,Homo sapiens,EPB41L4A-AS1,lncRNA,114915,Homo sapiens,CLIP-seq//Prediction,starBase//miRanda,None,0.6308
RAID00392196,hsa-miR-92a-3p,miRNA,MIMAT0000092,Homo sapiens,MALAT1,lncRNA,378938,Homo sapiens,CLIP,NPInter,23846593,0.5483
RAID00394671,hsa-miR-199a-5p,miRNA,MIMAT0000231,Homo sapiens,ZNF833P,lncRNA,401898,Homo sapiens,CLIP-seq//Prediction,starBase//miRanda,None,0.6308
RAID00397741,hsa-miR-125a-3p,miRNA,MIMAT0004602,Homo sapiens,ZNF833P,lncRNA,401898,Homo sapiens,CLIP-seq//Prediction,starBase//miRanda,None,0.6308
RAID00397813,hsa-miR-296-5p,miRNA,MIMAT0000690,Homo sapiens,TINCR,lncRNA,257000,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00403108,hsa-let-7d-5p,miRNA,MIMAT0000065,Homo sapiens,CTBP1-AS2,lncRNA,92070,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00418706,hsa-miR-190b,miRNA,MIMAT0004929,Homo sapiens,PVT1,lncRNA,5820,Homo sapiens,CLIP-seq//Prediction,starBase//miRanda,None,0.6308
RAID00425171,hsa-let-7g-5p,miRNA,MIMAT0000414,Homo sapiens,TINCR,lncRNA,257000,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00427394,hsa-miR-621,miRNA,MIMAT0003290,Homo sapiens,HNRNPU,lncRNA,3192,Homo sapiens,CLIP,NPInter,23846593,0.5483
RAID00432138,hsa-miR-199b-5p,miRNA,MIMAT0000263,Homo sapiens,TP73-AS1,lncRNA,57212,Homo sapiens,CLIP-seq,starBase,None,0.5483
RAID00432302,mmu-miR-210-3p,miRNA,MIMAT0000658,Mus musculus,D330041H03Rik,lncRNA,654822,Mus musculus,CLIP-seq,starBase,None,0.5483
RAID00434451,hsa-let-7a-5p,miRNA,MIMAT0000062,Homo sapiens,HOXA11-AS,lncRNA,221883,Homo sapiens,CLIP-seq//Prediction,starBase//miRanda,None,0.6308
RAID00445438,hsa-miR-98-5p,miRNA,MIMAT0000096,Homo sapiens,CDKN2B-AS1,lncRNA,100048912,Homo sapiens,CLIP-seq//Prediction,starBase//miRanda,None,0.6308
RAID00448172,hsa-miR-1587,miRNA,MIMAT0019077,Homo sapiens,HOXA10-AS,lncRNA,100874323,Homo sapiens,CLIP,NPInter,23846593,0.5483
RAID00448650,hsa-miR-30d-5p,miRNA,MIMAT0000245,Homo sapiens,DGCR5,lncRNA,26220,Homo sapiens,CLIP-seq//Prediction,starBase//miRanda,None,0.6308
RAID00455889,hsa-miR-539-5p,miRNA,MIMAT0003163,Homo sapiens,HNRNPU,lncRNA,3192,Homo sapiens,CLIP,NPInter,23846593,0.5483
RAID00457627,hsa-miR-145-5p,miRNA,MIMAT0000437,Homo sapiens,MALAT1,lncRNA,378938,Homo sapiens,RIP (RNA Immunoprecipitation)//RT-PCR//Pull down Assay//CLIP,RAID//NPInter,26311052//23846593,0.9786
RAID00458722,hsa-miR-200b-3p,miRNA,MIMAT0000318,Homo sapiens,MCM3AP-AS1,lncRNA,114044,Homo sapiens,CLIP-seq//Prediction,starBase//miRanda,None,0.6308
RAID00463667,hsa-miR-106a-5p,miRNA,MIMAT0000103,Homo sapiens,BSN-AS2,lncRNA,100132677,Homo sapiens,CLIP,NPInter,25531890,0.5483
RAID00466128,hsa-miR-135b-5p,miRNA,MIMAT0000758,Homo sapiens,DANCR,lncRNA,57291,Homo sapiens,CLIP-seq//Prediction,starBase//miRanda,None,0.6308
RAID00467308,hsa-miR-298,miRNA,MIMAT0004901,Homo sapiens,LINC00598,lncRNA,646982,Homo sapiens,PAR-CLIP,miRTarBase,22100165,0.5483
